,time_list,name_list,id_list,text_list,Lang
536,2015-07-08 00:08:02,Ashraf Laidi,@alaidi,"JULY is 2nd best month for #VIX over last 10 yrs:    

SEP +10.9%.  
JUL +10.7%.  
MAY +8.2%     #SPX   #forex",en
537,2015-07-07 01:36:13,Fari Hamzei,@HamzeiAnalytics,updated #VX Futs 3-mo. spread Chart  -- hit parity twice today #VIX ,en
538,2015-07-06 01:12:19,Driehaus,@DriehausCapital,ICYMI: #VIX had lrgst 1day move in >2yrs… but #V2X still near multi yr wides. YS,en
539,2015-07-02 03:36:47,Tim Seymour,@timseymour,Vol gap between #European and US #equities at 20yr wides when looking at #VDAX vs #VIX...  this is a pause in the EU bull mkt only.,en
540,2015-07-01 16:35:05,Borsa e Mercati,@BorsaeMercati,Here comes the best VIX buy signal of the season http://www.marketwatch.com/story/here-comes-the-best-vix-buy-signal-of-the-season-2015-06-30 … #trading #mercati #vix #derivati #borsa #mib,en
541,2015-06-30 03:44:52,MinZengWSJ,@minzengwsj,"Wow #VIX, fear gauge on Wall Street, up 34% today. Absolute level is still low but the one-day big jump flags anxiety on Grexit.",en
542,2015-06-25 04:41:53,Mark Shore,@shorecap,Appropriate read today: An analysis of why #volatility indexes are relevant: http://bit.ly/1wxeAeI  #Stocks #hedgefunds #HNW #VIX #VSTOXX,en
543,2015-06-23 15:40:12,jeroen blokland,@jsblokland,German equity #volatility is double that of US equities! #VDAX #VIX ,en
544,2015-06-18 19:53:05,Barron's,@barronsonline,Most investors should consider the unusual #VIX trading pattern as a call to arms: http://on.barrons.com/1QEWzvy ,en
545,2015-06-18 18:52:19,jeroen blokland,@jsblokland,More on #volatility. Never in history has the difference between #VDAX and #VIX been so large as now! ,en
546,2015-06-12 03:11:11,Cboe,@CBOE,The Big $VIX Trade – Part 3 #VIX http://ht.ly/2ZPreI ,en
547,2015-06-11 23:10:27,Cboe,@CBOE,Options Trading Strategies: Low Fear Levels Make for Cheap Option Protection #VIX http://ht.ly/2ZODPI ,en
548,2015-06-09 04:18:15,Wexford Mammys,@wexfordmammys,Let's try that again with the correct hash tag #Vix Toons #carlowhour hello everyone!,en
549,2015-05-18 17:07:46,EconomicTimes,@EconomicTimes,"#Nifty above 8325, #VIX down over 5% in an uncertain market; top 20 intra-day trading ideas http://ow.ly/N4JTQ ",en
550,2015-05-13 17:09:37,S&PDowJonesIndices,@SPDJIndices,What you really need to know about #VIX on #Indexology.  http://bit.ly/1IAuX4v ,en
551,2015-04-24 17:30:52,STOXX Ltd.,@stoxx,"$VSTOXX, $VIX and the need for a new volatility instrument. http://bit.ly/1JAP00Q    #index #equities #investment #VIX #VSTOXX #US #Europe",en
552,2015-04-02 03:46:56,binkus300,@binkus300,"$VIX sell signal is firmly in place,go short $SPY #optionstrading  #VIX ",en
553,2015-03-31 23:07:16,Joanna Ossinger,@ossingerj,Fun with $VXX & $UVXY #ExchangeTradedFunds this morn amid issues quoting some Tape B securities at NYSE #stocks #VIX ,en
554,2015-03-07 01:26:22,Millennial Economist,@MillennialEcono,"No where to run, no where to hide, unless you are long the dollar or volatility that is. #vix #dollar",en
555,2015-03-06 09:03:45,Cboe,@CBOE,The Art of Hedging Discussed at RMC #CBOERMC #SPX #VIX http://ht.ly/2VxkLb ,en
556,2015-03-06 02:35:09,VolatilityIndexes,@VIXTrends,"“@ispyetf @VIXTrends: 3-month volatility #VXV much higher than 1-month #VIX.  #SPY #SPX 
http://po.st/efKedm  ”",en
557,2015-03-05 11:02:11,Cboe,@CBOE,Panel on The Evolution of Options Strategies on the Buy-Side Trading Desk $ETH #CBOERMC #SPX #SPXW #VIX http://ht.ly/2Vui5R ,en
558,2015-03-05 02:50:13,Vix Updates,@VixUpdates,Steady flows into long #VIX ETFs and out of short VIX ETFs (investors must be anticipating higher volatility?) ,en
559,2015-03-04 21:40:17,My Trading Buddy,@mytradingbuddy,"""#VIX-What Does Current Volatility Mean For the #Trader"" Article in our #blog by @steveruffley http://ow.ly/G2WPr ",en
560,2015-03-04 03:12:57,JordanDeanBurt,@FuturesIndexes,"“@pbrat40plus @VIXTrends "" #VIX - What Does Current Volatility Mean for the #Trader""Great Article on @mytradingbuddy http://ow.ly/G2WPr ”",en
561,2015-03-04 02:48:32,VolatilityIndexes,@VIXTrends,“@VixUpdates @VIXTrends: Two key divergences: oil and interest rate implied volatility vs the #VIX - will gap close? ”,en
562,2015-03-03 14:47:47,Callum Thomas,@Callum_Thomas,"Chart: @jessefelder ""Excess optimism"" on equities is getting excessive... $SPY #VIX ",en
563,2015-03-03 09:18:33,VolatilityIndexes,@VIXTrends,“@ek_obrien @VIXTrends: #VIX This is rock-bottom global rates does to stock volatility. #VIX down most on record: ”,en
564,2015-02-25 01:21:06,chris watling,@LongviewEcon,#spx #S&P #VIX unusual divergence btwn US Bond and Eq volatility - usually precedes equity mkt pullback ,en
565,2015-02-14 10:33:48,Michael Bell,@Xtrackka,New #myki #vix gates at #Richmond Brunton Ave exit still not up to the job.,en
566,2015-02-06 06:33:53,Laurie Pine,@lauriepine,Scott Rothbort @SetonHall @hallBusiness discusses Fallacy of the #VIX Friday @MoneyShowU #WorldMoneyShow in Orlando,en
567,2015-01-31 10:50:06,Silva,@silvaoficial,"“@ShaunAlexC: Really looking forward to seeing SILVA play on Camburi beach, Vítoria, tomorrow night #Vix #Capixaba #Brazil @listentoSILVA” !",en
568,2015-01-27 13:50:45,FuturesTweets,@FUTURES_NEWS,"“@tastytrade @FUTURES_NEWS @FuturesIndexes @VIXTrends How to #trade #Futures pairs using implied #volatility #VIX
http://ow.ly/HXdAh ”",en
569,2015-01-15 00:46:45,Tim Seymour,@timseymour,#Vol rising even without #rates going higher.  #VIX avg >20 over last month...   saying we hit >30 three times im 2015 (not once since 2011),en
570,2015-01-10 09:00:25,Mohamed A. El-Erian,@elerianm,"5 straight triple digit days for #dowjones & over 1,150 pts in cumulative moves to end the week 96 points lower (0.5%)! #VIX  slips to 17.55",en
571,2014-12-18 08:54:42,UPBOptionMil,@UPBOptionMil,All We Need Is Just A Little Patience http://www.optionmillionaires.com/justalittlepatience/ … $SPY $SPX S&P500 $USO $QQQ #stocks #interestrates #rates #vix,en
572,2014-12-12 16:45:23,RANsquawk,@RANsquawk,"Eurostoxx50 Volatility Index is up 9.8% following the move higher in the #VIX (+8.4%) yest, which has now seen its biggest 4 day gain 2011",en
573,2014-12-11 01:24:07,VIX ,@Vix_Jones_,"I'm finding some really nice videos from tour #perksofbeingill 
'Something in the sky' @BirminghamInst #vix ",en
574,2014-12-09 21:35:14,Russian Market,@russian_market,Stocks massacre is about to begin. #Dow futures -125 points already. #Apple shares seen at $110. Fear index #VIX will be over +10% today.,en
575,2014-12-08 03:54:56,Callum Thomas,@Callum_Thomas,Chart: @Macro_Digest What will be higher in 6 months? The #VIX... ,en
576,2014-12-02 21:23:06,Chris Kimble,@KimbleCharting,"Fear Level (VIX) - Lowest yearly average since 2006! $SPY $SPX #FEARINDEX
#VIX ",en
577,2014-11-30 19:01:45,Andrea Calissano,@thewavetrading,$SPX: Daily Dark Cloud Cover & Weekly Shooting Star #spx #vix #elliottwave http://stks.co/g1MZM ,en
578,2014-11-27 06:21:45,VIX ,@Vix_Jones_,Remedy live @ London Borderline 17//11//14 #vix #london #vixens #unleashedtour #eofearmy http://instagram.com/p/v4SgeCyXgf/ ,en
579,2014-11-24 23:52:02,VIX,@vixontour,Manchester.... We are in you... #Vix @xxvickyjxx @eofeofficial #eofe #unleashed #manchester… http://instagram.com/p/vycUWLMTtl/ ,en
580,2014-11-21 04:46:09,StrataCore,@Strata_Core,There's a new Seattle-based IT executive on our website - Nick Halden from Vix Technology #ITexecutives #VIX  http://ow.ly/ECL3G ,en
581,2014-11-20 08:50:46,Hertel Capital,@HertelCapital,S&P 500 is showing classic signs of an #overbought market. CBOE #VIX has steadily increased for last five days. We recommend caution. $SPY,en
582,2014-11-20 02:40:07,Lake Ave Financial,@Lake_Avenue,"Is This #market TOO Quiet? 

http://www.msn.com/en-us/money/markets/is-this-market-too-quiet/ar-BBelwV7 …

$SPX $HYG $SPY #stocks #bonds #HighYield #SP500 #VIX #LargeCap",en
583,2014-11-19 18:22:02,viktoria g lengyel,@vglengyel,My new page http://www.facebook.com/VixForever  #inspiration #marathon #nutrition #run #gym #yoga #swim #keepfit #healthy #FLP #Vix #training #strength,en
584,2014-11-05 12:53:11,Big City,@chubbspeaterson,Currently searching for hotels for EDC orlando and there's no best western @Tlee0208 @shahn94 #spongesforeggs #comiccon #vix #hotboxin,en
585,2014-10-30 00:22:49,Mark Shore,@shorecap,"Thank you to @EurexGroup & Advantage #Futures @FuturesNews  for inviting me to speak about #volatitlity , #VSTOXX & #VIX yesterday.",en
586,2014-10-25 00:07:48,Peter Tchir,@TFMkts,"I'll be on @BloombergTV today at 3:45 with @trish_regan to talk about #ECB stress tests, #vix and next week's #FOMC",en
587,2014-10-20 05:39:27,John C. Maxwell III,@maxjcm,#Chart SP500 corrections of >5% since 2009 with #VIX peak ,en
588,2014-10-17 01:10:36,Vanderbilt Business,@VanderbiltOwen,"Been watching the #VIX over the last few days? You can thank its creator, @VanderbiltOwen prof Bob Whaley. #WhyMBA",en
589,2014-10-16 15:39:54,Global Markets Forum,@ReutersGMF,"The #VIX is set for a 60% rise in Oct, strongest monthly increase since the #subprime crisis claimed #Lehman in 2008",en
590,2014-10-16 05:49:33,RANsquawk,@RANsquawk,#CBOE says trading of #SPX options and #VIX futures both hit record amounts of contracts today,en
591,2014-10-14 18:09:50,Andrew Beh,@andrewmbeh,"Apparently, it's the end of the world -- again. The VIX is at a critical level http://finance.yahoo.com/blogs/talking-numbers/the-vix-is-at-a-critical-level-150308069.html?soc_src=mediacontentstory …
#vix #finance",en
592,2014-10-14 13:30:59,Invest AD,@InvestAD,#VIX ticker may be pointing to further weakness for global equities-@InvestAD's Aksel Kibar: http://bit.ly/1qiSP0l  #InvestAD @LohadeNikhil,en
593,2014-10-14 12:16:46,Beate Reszat,@rszbt,"Investors reacquainted with fear once again: MT @fabiovanorio: After Monday's Market Panic: http://onforb.es/1tYoGEV "" by @TheBubbleBubble #VIX",en
594,2014-10-13 22:21:45,IGSquawk,@IGSquawk,"The last few weeks have been quite #volatile, October #VIX futures trading above 20 at the moment. #smellthefear SM pic.twitter.com/ep9PTrivFd",en
595,2014-10-10 22:55:19,Charles Brady,@Brady_FBN,"#VIX Index touches 22.06 today, highest since Dec. 2012 #volatility #selloff",en
596,2014-10-10 15:23:20,Holger Zschaepitz,@Schuldensuehner,Crash alert: Fear index #VIX signals some disturbing things to come. (Chart by Citi) http://bloom.bg/1vRDJ5U ,en
597,2014-10-10 08:52:44,Assad Tannous,@AsennaWealth,The scarey part about this volatility is #VIX is only at 17. Somewhere down the line you would expect volatility to spike even further.,en
598,2014-10-09 03:48:17,Jake Freifeld,@jake_f,"Well THAT really knocked two points off the $VIX didn't it?
#VIX #volatility #yellen",en
599,2014-10-08 06:12:10,VIX ,@Vix_Jones_,Back at it with the boys @MikeDangleboss @daispaz @reecechown #VIX ,en
600,2014-10-08 04:53:27,Holger Zschaepitz,@Schuldensuehner,Fear index #VIX rises by 11.3% on global growth angst and imminent end of QE. ,en
601,2014-10-06 22:57:23,BuyAndHedge,@BuyAndHedge,"Fear shifted last week from the Russell 2000 to the NASDAQ 100
#RUT #NDX #Options #VIX
http://www.zegafinancial.com/blog/oct-6-2014-fear-shifts-index …",en
602,2014-10-05 13:42:36,JordanDeanBurt,@FuturesIndexes,"#Futures #FuturesIndexes #Options
#VIX Chicago Board of Trade CBOT ",en
603,2014-09-26 23:56:32,Fari Hamzei,@HamzeiAnalytics,RT @optionmonster: October premium pounded on $VIX Sonar report http://bit.ly/1uMLuJr  // BEARISH 4 all #VIX expirys ,en
604,2014-09-10 20:40:05,Croesus Capital,@CroesusFund,"#VIX up 6.64% from Scotland in the news, don't think its from Apples new watch. Bulls not so bullish, bears not so bearish- its burrish",en
605,2014-09-09 21:45:13,Kara Boniecka,@LakeshoreATS,Do you know how to make sense of statistical indicators like $VIX and $SKEW? http://amzn.to/1qtPCP9  #volatility #VIX,en
606,2014-09-02 21:25:50,Futures Magazine,@FuturesTradeMag,S&P E-mini: #VIX supports coming fall http://www.futuresmag.com/2014/08/29/sp-e-mini-vix-supports-coming-fall#.VAXFLYu2e3k.twitter …,en
607,2014-09-02 07:35:23,LuisaFer&AlonsoMateo,@byLuisaFerE,Who said summer's over!?? @vixphermanny // #VIX #EndlessSummer #LaborDayWeekend http://instagram.com/p/sa-klwOimX/ ,en
608,2014-08-16 20:38:16,Michael Parekh,@MParekh,"Goldman Sachs: ""A New Vision of #VIX"". Blackrock: #Volatility is new Asset Class"". http://stks.co/p0gOa  via @barronsonline #Finance $GS $$",en
609,2014-08-13 21:41:18,Mededitor,@Mededitor,@DougKass A market without memory. #VIX,en
610,2014-08-07 23:43:36,RANsquawk,@RANsquawk,After falling another 1% today the #Dax is now down over 10% from it's June high. The #VIX is up almost 60% in the same period,en
611,2014-08-07 07:43:28,Christian Magoon,@ChristianMagoon,Why these ETFs are hazardous to your portfolio #chart http://nyv.me/l/9cRF  via @MarketWatch #vix #etf $$,en
612,2014-08-06 10:08:37,Cboe,@CBOE,VIX Futures and Related Index Price Action Today $VXST #VIX #VXMT #VXV http://ht.ly/2LhyOt ,en
613,2014-08-01 15:20:02,Danilo DT  ,@intermarketblog,"** CHART OF THE DAY **
I magici incroci con target di #VIX e #SP500.
$VIX $SPX #SPX",en
614,2014-07-31 16:00:24,Rhona,@rona_alan,Last minute bikini ? Dress? #Vix #Napo #Ripple online #sale free UK delivery  @ViXPHermanny @Biondi_Couture,en
615,2014-07-21 19:54:23,Charles Brady,@Brady_FBN,"#VIX index fell slightly last week despite a 32% surge on Thursday, the largest in 15 mos.
#geopolitics vs. #fundamentals
 #Volatility",en
616,2014-07-19 23:52:44,Inside the Armoire,@InsidetheArmoir,So much @ViXPHermanny so little time. We LOVE this bandeau and bali pant! #miamiswimweek #vix ,en
617,2014-07-18 23:50:59,Steven Russolillo,@srussolillo,"#VIX surged 32% yesterday, only the 22nd time since 1990 it rallied by more than 30% in a single day http://on.wsj.com/1nTmaAZ  @WSJMoneyBeat",en
618,2014-07-18 16:06:22,Global Markets Forum,@ReutersGMF,#Fearfactors - #VIX's 32% rise y'day was biggest one-day pct gain since last April. ,en
619,2014-07-18 06:48:25,VIX ,@Vix_Jones_,Today was so much fun.  #vix http://instagram.com/p/qkcoWESXvR/ ,en
620,2014-07-18 04:34:10,Steven Russolillo,@srussolillo,"#VIX spikes 32%, biggest jump since Aug 2011, as Malaysia airliner crashes, Israeli troops enter Gaza. http://on.wsj.com/1taA6qK  @WSJMoneyBeat",en
621,2014-07-18 03:45:11,Charles Brady,@Brady_FBN,"#VIX Index up 37%, on track for biggest spike since Boston Marathon bombing on Apr. 15, 2013. ",en
622,2014-07-13 14:50:09,M,@SportsVix,"It's 2:49, I'm still tweeting. Better mute me now before your wife reads your TL in the am. #Vix",en
623,2014-07-12 14:09:56,BOXOVIXX,@BOXOVIXX,[!!!] Lets Go! Dream Team with #VIX Leo and Ravi Episode will broadcast tomorrow (07/13) at 10.40AM,en
624,2014-07-10 12:01:36,Mark W. Yusko,@MarkYusko,"Perfect 7 yr cycle... RT “@sobata416: S&P 500 trailing PE / qtrly average #VIX:
source: http://bit.ly/VZs2hD  
$SPY https://twitter.com/sobata416/status/487068853038747648/photo/1pic.twitter.com/idZtDYtZYS ”",en
625,2014-07-07 21:00:46,qbeats news,@qbeatsnews,Vol may be in short supply this week after U.S. stocks record run http://hub.am/1n7E16J  #VIX #SPX #trading,en
626,2014-07-02 17:42:05,Planet Ponzi,@PlanetPonzi,"@KeiserReport was discussing #VIX manipulation over 1 year ago as toothless #regulators do nothing, sound familiar? https://www.youtube.com/watch?v=iBjgMGxnI3w …",en
627,2014-06-27 22:28:39,Barron's,@barronsonline,"VIX Creator ‘Shocked,’ ‘Appalled’ at Volatility ETFs, Backs a Competitor http://on.barrons.com/1lUPA06  #VIX #Volatility #FocusonFunds",en
628,2014-06-26 20:51:15,Francesco Maggioni,@fmaggioni,We all feel the empty space left by the #VIX  #yellen #qe,en
629,2014-06-19 23:21:04,David Jones,@JonesTheMarkets,The Volatility Index #VIX is back to 2007 levels.  There was absolutely nothing to worry about back then. ,en
630,2014-06-19 17:14:27,Andrea Calissano,@thewavetrading,$VIX: The Massive Falling Wedge scenario #vix #elliottwave http://stks.co/h0jeN ,en
631,2014-06-17 22:20:21,Karla Martinez,@WmagKarla,Bikini with matching bikini skirt #Vix by Paula Hermany #wmagloves  http://instagram.com/p/pWSo0wuSUx/ ,en
632,2014-06-16 22:04:34,VIX ,@Vix_Jones_,Its a montaaaagggeee #Remedy #VIX #o2arena #tour #vixontour http://instagram.com/p/pTsCU6yXqw/ ,en
633,2014-06-11 18:01:35,Renegade Inc.,@Renegade_Inc,"Just waiting for someone to say: 'Nobody saw it coming."" Well, we did. 
#VIX #VolatilityIndex",en
634,2014-06-11 16:14:47,Renegade Inc.,@Renegade_Inc,"Apparently Vix is hitting new all time lows, like those in 2007. #vix #minsky",en
635,2014-06-08 19:34:29,Andrea Calissano,@thewavetrading,$SPX: Weekly Technical/Elliott Wave Analysis #spx #vix #elliottwave http://stks.co/f0hHX ,en
636,2014-06-08 15:51:08,jäéhwàñ。,@heechulatte,"RT @byeolbit97: LEO WAS SILENTLY CHANTING TO HIMSELF ""TAEKWOON AH DUN CRY THE WORLD IS WATCHING U ""BUT THEN HES CHOKING IN TEARS WITH N #VIX",en
637,2014-06-07 00:58:17,Charles Brady,@Brady_FBN,"#VIX Index touches lowest level since February 26, 2007",en
638,2014-06-06 07:59:39,VIX ,@Vix_Jones_,Good practice with the rascals #Vix @reecechown @AnthonyKluge1 @daispaz @MikeDangleboss,en
639,2014-06-05 16:44:28,Russian Market,@russian_market,"You know that something bad is coming when the most traded options are on Volatility and ""Spider"" #VIX #SPY",en
640,2014-06-04 16:43:14,VIX ,@Vix_Jones_,Cheeky little advert in the mcbustedomfg tour programme  #vix #istolethisphoto #thanks http://instagram.com/p/o0NuWmyXub/ ,en
641,2014-05-26 02:09:26,Mark W. Yusko,@MarkYusko,Complacency in the US equity markets is very high. Well into the Danger Zone with #VIX at 11.36... Good article http://ow.ly/3kIFR2 ,en
642,2014-05-24 04:09:43,Charles Brady,@Brady_FBN,"$SPX and #Dow Transports close at record highs on lowest #volume day of 2014 and #VIX Index settling at 14-month low.
Hmmm....",en
643,2014-05-22 07:07:10,Medill Tech & Money,@medillmoney,What will it take for the #VIX #volatility to rise? @CBOE's @RussellRhoads explains. http://bit.ly/1oTz4Qt ,en
644,2014-05-21 22:01:10,Charles Brady,@Brady_FBN,"#VIX Index touches 11.80, lowest level of 2014 (since Dec. 26).
#NoFear",en
645,2014-05-14 02:48:45,Bob Feres,@BobFeres,“@pisodremates: Implied volatility of #S&P500 #Vix #WorldCup2014 ” @LaMonicaBuzz @jimcramer,en
646,2014-05-13 15:01:33,Paul Kavanagh,@PaulJKavanagh1,"Volatility in financial markets is back on the lows. The #VIX, a measure of volatility in the S&P index at 12.23 ",en
647,2014-05-10 05:18:38,Shaina Turley,@semperrugby,@jillppotts @vixfly and Alev will be representing the US in Amsterdam!  #vix'shairftw #USARugby #killinit,en
648,2014-05-03 05:38:26,VIX ,@Vix_Jones_,Potentially the best whatsaap group going. @reecechown is a comedy demon @daispaz @MikeDangleboss @AnthonyKluge1 #VIX,en
649,2014-05-03 04:17:44,David James Knight,@daispaz,Exciting news coming from @VIX_Official very soon - I'm excited... You should be too!! #vix,en
650,2014-04-29 01:27:57,David James Knight,@daispaz,It's like 34 minutes til we drop our teaser trailer for the #mcbusted shows on you! @VIX_Official #VIX #vixens GET READY MOTHERLICKERS!,en
651,2014-04-26 04:04:43,Stephanie May,@missmayormaynot,@VIX_Official @daispaz smashed it! @mcbusted at @TheO2 #mcbusted #vix ,en
652,2014-04-26 00:53:25,VIX ,@Vix_Jones_,Oh hey #vix #mcbustedtour @ The O2 Arena http://instagram.com/p/nOGBhjSXkX/ ,en
653,2014-04-25 19:37:46,Georgia Jones,@thegeorgiaedit,These little munchkins were rather good last night!! @VIX_Official @AnthonyKluge1 #VIX pic.twitter.com/CaEzDyyqXm,en
654,2014-04-25 09:36:53,VIX ,@Vix_Jones_,Wow…nearly 300 plays on the track I posted earlier today MENTAL https://soundcloud.com/officiallyvix/bang-bang-vix … #BANGBANG #VIX #VIXENS,en
655,2014-04-25 09:09:50,David James Knight,@daispaz,So @markhoppus saw us play with @mcbusted earlier!!! no pressure........ @VIX_Official #vix #blink182 #hero #whatthewhat,en
656,2014-04-25 01:55:05,David James Knight,@daispaz,Holy balls... Let's do this O2!! Sound checked and ready to go! #mcbusted #vix #o2arena @ The O2 Arena http://instagram.com/p/nLoSXQTUu5/ ,en
657,2014-04-19 23:59:39,Hamzei Analytics,@HunterKillerSub,#VXN was the chart 2 watch last wk almost hit +4 sigma and then pulled back // CIs hooking down and SCW flat for #VIX ,en
658,2014-04-17 01:23:09,Hayley Hubbard,@thevoguetrip,About to get my #VIX on in Hawaii this weekend vixswimwear #myfavesincedayone #vixswimwear… http://instagram.com/p/m2-RirrwqV/ ,en
659,2014-04-14 01:32:29,Andrea Calissano,@thewavetrading,$SPX: Are we done with the downside ? #spx #vix #elliottwave http://stks.co/h0UqG ,en
660,2014-04-09 03:49:15,Andrea Calissano,@thewavetrading,$VIX: The bullish falling wedge idea #vix  http://stks.co/d0Pun ,en
661,2014-04-03 22:39:04,Rich Ilczyszyn,@iiTRADER,looks like #ProfitTaking before #JobsFriday got #VIX?,en
662,2014-04-01 22:50:41,Charles Brady,@Brady_FBN,"As $SPX hits new highs, #VIX falls to lowest since Jan. 22
#volatility",en
663,2014-03-26 23:20:47,Jeff Kilburg,@jeffkilburg,What is the #VIX telling us today?! Tune into @CNBCFuturesNow as @JackieDeAngelis leads @iiTRADER & myself thru the details 11:25 CST,en
664,2014-03-16 22:35:04,iShares,@iShares,RT: @TomLydon @BlackRock: Why There's Not Much Market Ado about #Ukraine http://bit.ly/1d4eRn0  #fed #russia #volatility #vix #ETFs,en
665,2014-03-13 21:55:07,Josh Diersen,@diersen21,Good luck Austin and R-P. #Statetourney  #greatprograms #fad #vix,en
666,2014-03-03 23:20:27,FOX Business,@FoxBusiness,"The #VIX, seen as Wall Street's fear gauge, is up 15% in its biggest jump in a month (via @brady_fbn).",en
667,2014-02-08 03:01:53,Charles Brady,@Brady_FBN,"$SPX on track for biggest 2-day gain in 4 months as #VIX Index falls to 2-week low
#volatility",en
668,2014-02-01 01:25:27,CMEGroup,@CMEGroup,Where #VIX Comes From via @SPDJindices http://ow.ly/t8LC1 ,en
669,2014-01-16 09:03:30,Frances Horodelski,@fhoro,"Put:call ratio combined with #VIX at 12-ish not perfect for timing but says ""be alert""  http://chartsetcetera.blogspot.ca/2014/01/putcall-ratio-at-very-low-level.html …",en
670,2013-12-19 03:39:37,Charles Brady,@Brady_FBN,"#VIX plunges 13% after hitting 2-month high on $10bln taper announcement
#dontfearthetaper",en
671,2013-12-19 03:03:43,Lauren Simonetti,@SimonettiLauren,"#VIX Index touches 16.75, highest since October 16, @Brady_FBN",en
672,2013-12-18 05:07:11,Fari Hamzei,@HamzeiAnalytics,Opportunity in #Volatility – Trading $VXX http://bit.ly/JEqSlw  // a trade by @Stockdoctor68 of HA #Stocks & #Options Team #VIX,en
673,2013-12-18 04:34:06,Cboe,@CBOE,"VIX December Settlement Reminder for Wednesday, 12.18 #VIX http://ht.ly/2CcSiC ",en
674,2013-12-17 18:59:43,Dean Curnutt,@Dcurnutt,Trading options to help educational causes. #VIX  http://www.macroriskadvisors.com/layout/pdf/charity_day_invite.pdf …. Support us!,en
675,2013-12-12 21:05:15, 🌾,@B4Lily,The Complete History of the #VIX and #VXX | ETF Database http://etfdb.com/the-complete-history-of-the-vix-and-vxx/?utm_source=ETF+Database&utm_campaign=337a9f058e-VIX_Super_12_1212_4_2013&utm_medium=email&utm_term=0_27adfd3dcc-337a9f058e-32423041 … via @ETFdb,en
676,2013-12-12 21:03:51,Hedgeye,@Hedgeye,RT @KeithMcCullough Equity volatility starting to look primed to breakout into 2014 #VIX http://www.hedgeye.com/pages/individuals …,en
677,2013-12-12 04:33:23,Charles Brady,@Brady_FBN,"If #VIX Index settles above 15.08 it will be the highest close since since Oct. 15.
#volatility #taper",en
678,2013-12-09 19:30:44,Eurex,@EurexGroup,Kent School recently published this paper: Investment Strategies with #VIX and #VSTOXX future http://ow.ly/rt9t9 ,en
679,2013-12-06 23:03:38,Angela Miles,@AngieMiles,"On the trading floor @CBOE market rallies and #VIX drops more than a point to 13.84
Trading is active on today's Jobs Report",en
680,2013-11-25 05:05:06,BlackRock,@blackrock,Why #investors may be too complacent http://bit.ly/1i6xE2A  #VIX,en
681,2013-11-24 07:05:29,BlackRock,@blackrock,"Which is the bigger market risk – big gains or low #volatility? The latter, says Russ K http://bit.ly/1c1aaGZ  #VIX",en
682,2013-11-24 02:05:06,BlackRock,@blackrock,Forget 'are #stocks in a bubble?' Think 'are markets too quiet?' http://bit.ly/1fwzSqf  #VIX,en
683,2013-11-21 18:49:28,Andrea Calissano,@thewavetrading,$VIX: Unimpressive action #vix #elliottwave http://stks.co/jwm8 ,en
684,2013-10-28 21:57:48,Yahoo Finance,@YahooFinance,#VIX may not be the most popular way to measure #market volatility much longer if @ScottNations has his way http://yhoo.it/1aAtvy7  #Breakout,en
685,2013-10-23 06:10:06,ETF Trends,@ETFtrends,#VIX Designer Warns Against Holding On To #Volatility #ETFs http://bit.ly/1ibPH1Y  #etf #risk #bearish $VXX $TVIX $UVXY,en
686,2013-10-14 21:51:24,Lawrence McDonald,@Convertbond,"Washington is Truly Volatility's Best Friend

Yet another 15 to 17 handle move in the #VIX",en
687,2013-10-07 21:14:11,Third Way,@ThirdWayTweet,How are financial markets reacting to the #shutdown? @LaurenOpp on which indicators to watch: http://bit.ly/Gzzk3J  #VIX #CreditSpreads,en
688,2013-10-05 16:10:11,Barnsty  ,@Barnsty_,This is an Assad special !? #vix weekly http://bit.ly/16L2etN    @AsennaWealth,en
689,2013-10-05 01:19:23,Third Way,@ThirdWayTweet,What market indicators matter now that the Govt is in #shutdown? #VIX & #CreditSpreads. | http://bit.ly/Gzzk3J  by @LaurenOpp,en
690,2013-10-04 05:30:24,Cboe,@CBOE,VXST  What and Why $VXST #VIX http://ht.ly/2AqcYV ,en
691,2013-10-04 00:49:47,BlanchardGold,@BlanchardGold,S&P 500 Breaks Below Key Technical Level; #VIX Surges To 3-Month Highs http://www.zerohedge.com/news/2013-10-03/sp-500-breaks-below-key-technical-level … http://bit.ly/16PvviN  $SPX,en
692,2013-10-02 20:37:05,Third Way Economic,@ThirdWayEcon,What market indicators matter now that the government is in #shutdown? #VIX and #CreditSpreads. http://bit.ly/GzztEq  by @LaurenOpp,en
693,2013-09-30 20:51:57,Jim Cramer,@jimcramer,"The big issue, again, is why aren't we down more? Why is #VIX only at $15 and change?",en
694,2013-09-25 09:44:12,Carl Carrie,@carlcarrie,Paper on market quality break downs as a result of high frequency trading - #VIX volume spikes http://www.ecb.europa.eu/events/conferences/shared/pdf/130905_cbworkshop/Gao_Mizrach.pdf?9826018d7c74a67ea05814edb1c246c0 …,en
695,2013-09-20 00:09:05,B London Boutique,@BLondonBoutique,Looking gorgeous @TamEcclestone in her #VIX Cayman Bikini in today's @DailyMailUK In Store NOW or order via email ,en
696,2013-09-19 07:15:11,Tom Lydon,@TomLydon,#Volatility #ETFs Whoosh Lower After #Fed Says No #Taper; #Gold Surges http://bit.ly/1a4VJiv  #vix #etf #bullion $DIA $GLD $TLT $UUP $VXX,en
